batch_id,source_fichier,reject_rule,reject_reason,nb_lignes,raw_payload,reject_ts
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44210_0004"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44210"",""libelle_commune"":""Trignac"",""code_circonscription"":""8.0"",""libelle_circonscription"":""8\u00e8me circonscription"",""code_bv"":""0004"",""inscrits"":""876"",""abstentions"":""479"",""votants"":""397"",""blancs"":""7.0"",""nuls"":""4"",""exprimes"":""386"",""ratio_abstentions_inscrits"":""54.68"",""ratio_votants_inscrits"":""45.32"",""ratio_blancs_inscrits"":""0.8"",""ratio_blancs_votants"":""1.76"",""ratio_nuls_inscrits"":""0.46"",""ratio_nuls_votants"":""1.01"",""ratio_exprimes_inscrits"":""44.06"",""ratio_exprimes_votants"":""97.23""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44210_0005"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44210"",""libelle_commune"":""Trignac"",""code_circonscription"":""8.0"",""libelle_circonscription"":""8\u00e8me circonscription"",""code_bv"":""0005"",""inscrits"":""905"",""abstentions"":""460"",""votants"":""445"",""blancs"":""11.0"",""nuls"":""2"",""exprimes"":""432"",""ratio_abstentions_inscrits"":""50.83"",""ratio_votants_inscrits"":""49.17"",""ratio_blancs_inscrits"":""1.22"",""ratio_blancs_votants"":""2.47"",""ratio_nuls_inscrits"":""0.22"",""ratio_nuls_votants"":""0.45"",""ratio_exprimes_inscrits"":""47.73"",""ratio_exprimes_votants"":""97.08""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44210_0006"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44210"",""libelle_commune"":""Trignac"",""code_circonscription"":""8.0"",""libelle_circonscription"":""8\u00e8me circonscription"",""code_bv"":""0006"",""inscrits"":""790"",""abstentions"":""462"",""votants"":""328"",""blancs"":""8.0"",""nuls"":""0"",""exprimes"":""320"",""ratio_abstentions_inscrits"":""58.48"",""ratio_votants_inscrits"":""41.52"",""ratio_blancs_inscrits"":""1.01"",""ratio_blancs_votants"":""2.44"",""ratio_nuls_inscrits"":""0.0"",""ratio_nuls_votants"":""0.0"",""ratio_exprimes_inscrits"":""40.51"",""ratio_exprimes_votants"":""97.56""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44211_0001"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44211"",""libelle_commune"":""La Turballe"",""code_circonscription"":""7.0"",""libelle_circonscription"":""7\u00e8me circonscription"",""code_bv"":""0001"",""inscrits"":""910"",""abstentions"":""420"",""votants"":""490"",""blancs"":""14.0"",""nuls"":""5"",""exprimes"":""471"",""ratio_abstentions_inscrits"":""46.15"",""ratio_votants_inscrits"":""53.85"",""ratio_blancs_inscrits"":""1.54"",""ratio_blancs_votants"":""2.86"",""ratio_nuls_inscrits"":""0.55"",""ratio_nuls_votants"":""1.02"",""ratio_exprimes_inscrits"":""51.76"",""ratio_exprimes_votants"":""96.12""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44211_0002"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44211"",""libelle_commune"":""La Turballe"",""code_circonscription"":""7.0"",""libelle_circonscription"":""7\u00e8me circonscription"",""code_bv"":""0002"",""inscrits"":""802"",""abstentions"":""381"",""votants"":""421"",""blancs"":""6.0"",""nuls"":""5"",""exprimes"":""410"",""ratio_abstentions_inscrits"":""47.51"",""ratio_votants_inscrits"":""52.49"",""ratio_blancs_inscrits"":""0.75"",""ratio_blancs_votants"":""1.43"",""ratio_nuls_inscrits"":""0.62"",""ratio_nuls_votants"":""1.19"",""ratio_exprimes_inscrits"":""51.12"",""ratio_exprimes_votants"":""97.39""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44211_0003"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44211"",""libelle_commune"":""La Turballe"",""code_circonscription"":""7.0"",""libelle_circonscription"":""7\u00e8me circonscription"",""code_bv"":""0003"",""inscrits"":""1009"",""abstentions"":""467"",""votants"":""542"",""blancs"":""12.0"",""nuls"":""6"",""exprimes"":""524"",""ratio_abstentions_inscrits"":""46.28"",""ratio_votants_inscrits"":""53.72"",""ratio_blancs_inscrits"":""1.19"",""ratio_blancs_votants"":""2.21"",""ratio_nuls_inscrits"":""0.59"",""ratio_nuls_votants"":""1.11"",""ratio_exprimes_inscrits"":""51.93"",""ratio_exprimes_votants"":""96.68""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44211_0004"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44211"",""libelle_commune"":""La Turballe"",""code_circonscription"":""7.0"",""libelle_circonscription"":""7\u00e8me circonscription"",""code_bv"":""0004"",""inscrits"":""1011"",""abstentions"":""416"",""votants"":""595"",""blancs"":""8.0"",""nuls"":""2"",""exprimes"":""585"",""ratio_abstentions_inscrits"":""41.15"",""ratio_votants_inscrits"":""58.85"",""ratio_blancs_inscrits"":""0.79"",""ratio_blancs_votants"":""1.34"",""ratio_nuls_inscrits"":""0.2"",""ratio_nuls_votants"":""0.34"",""ratio_exprimes_inscrits"":""57.86"",""ratio_exprimes_votants"":""98.32""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44211_0005"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44211"",""libelle_commune"":""La Turballe"",""code_circonscription"":""7.0"",""libelle_circonscription"":""7\u00e8me circonscription"",""code_bv"":""0005"",""inscrits"":""1053"",""abstentions"":""540"",""votants"":""513"",""blancs"":""13.0"",""nuls"":""4"",""exprimes"":""496"",""ratio_abstentions_inscrits"":""51.28"",""ratio_votants_inscrits"":""48.72"",""ratio_blancs_inscrits"":""1.23"",""ratio_blancs_votants"":""2.53"",""ratio_nuls_inscrits"":""0.38"",""ratio_nuls_votants"":""0.78"",""ratio_exprimes_inscrits"":""47.1"",""ratio_exprimes_votants"":""96.69""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44212_0001"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44212"",""libelle_commune"":""Vallet"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0001"",""inscrits"":""1102"",""abstentions"":""556"",""votants"":""546"",""blancs"":""13.0"",""nuls"":""4"",""exprimes"":""529"",""ratio_abstentions_inscrits"":""50.45"",""ratio_votants_inscrits"":""49.55"",""ratio_blancs_inscrits"":""1.18"",""ratio_blancs_votants"":""2.38"",""ratio_nuls_inscrits"":""0.36"",""ratio_nuls_votants"":""0.73"",""ratio_exprimes_inscrits"":""48.0"",""ratio_exprimes_votants"":""96.89""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44212_0002"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44212"",""libelle_commune"":""Vallet"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0002"",""inscrits"":""890"",""abstentions"":""448"",""votants"":""442"",""blancs"":""6.0"",""nuls"":""2"",""exprimes"":""434"",""ratio_abstentions_inscrits"":""50.34"",""ratio_votants_inscrits"":""49.66"",""ratio_blancs_inscrits"":""0.67"",""ratio_blancs_votants"":""1.36"",""ratio_nuls_inscrits"":""0.22"",""ratio_nuls_votants"":""0.45"",""ratio_exprimes_inscrits"":""48.76"",""ratio_exprimes_votants"":""98.19""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44212_0003"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44212"",""libelle_commune"":""Vallet"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0003"",""inscrits"":""974"",""abstentions"":""485"",""votants"":""489"",""blancs"":""8.0"",""nuls"":""4"",""exprimes"":""477"",""ratio_abstentions_inscrits"":""49.79"",""ratio_votants_inscrits"":""50.21"",""ratio_blancs_inscrits"":""0.82"",""ratio_blancs_votants"":""1.64"",""ratio_nuls_inscrits"":""0.41"",""ratio_nuls_votants"":""0.82"",""ratio_exprimes_inscrits"":""48.97"",""ratio_exprimes_votants"":""97.55""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44212_0004"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44212"",""libelle_commune"":""Vallet"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0004"",""inscrits"":""902"",""abstentions"":""435"",""votants"":""467"",""blancs"":""2.0"",""nuls"":""1"",""exprimes"":""464"",""ratio_abstentions_inscrits"":""48.23"",""ratio_votants_inscrits"":""51.77"",""ratio_blancs_inscrits"":""0.22"",""ratio_blancs_votants"":""0.43"",""ratio_nuls_inscrits"":""0.11"",""ratio_nuls_votants"":""0.21"",""ratio_exprimes_inscrits"":""51.44"",""ratio_exprimes_votants"":""99.36""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44212_0005"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44212"",""libelle_commune"":""Vallet"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0005"",""inscrits"":""1139"",""abstentions"":""522"",""votants"":""617"",""blancs"":""4.0"",""nuls"":""5"",""exprimes"":""608"",""ratio_abstentions_inscrits"":""45.83"",""ratio_votants_inscrits"":""54.17"",""ratio_blancs_inscrits"":""0.35"",""ratio_blancs_votants"":""0.65"",""ratio_nuls_inscrits"":""0.44"",""ratio_nuls_votants"":""0.81"",""ratio_exprimes_inscrits"":""53.38"",""ratio_exprimes_votants"":""98.54""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44212_0006"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44212"",""libelle_commune"":""Vallet"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0006"",""inscrits"":""963"",""abstentions"":""489"",""votants"":""474"",""blancs"":""11.0"",""nuls"":""5"",""exprimes"":""458"",""ratio_abstentions_inscrits"":""50.78"",""ratio_votants_inscrits"":""49.22"",""ratio_blancs_inscrits"":""1.14"",""ratio_blancs_votants"":""2.32"",""ratio_nuls_inscrits"":""0.52"",""ratio_nuls_votants"":""1.05"",""ratio_exprimes_inscrits"":""47.56"",""ratio_exprimes_votants"":""96.62""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44212_0007"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44212"",""libelle_commune"":""Vallet"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0007"",""inscrits"":""1115"",""abstentions"":""542"",""votants"":""573"",""blancs"":""2.0"",""nuls"":""5"",""exprimes"":""566"",""ratio_abstentions_inscrits"":""48.61"",""ratio_votants_inscrits"":""51.39"",""ratio_blancs_inscrits"":""0.18"",""ratio_blancs_votants"":""0.35"",""ratio_nuls_inscrits"":""0.45"",""ratio_nuls_votants"":""0.87"",""ratio_exprimes_inscrits"":""50.76"",""ratio_exprimes_votants"":""98.78""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44213_0001"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44213"",""libelle_commune"":""Loireauxence"",""code_circonscription"":""6.0"",""libelle_circonscription"":""6\u00e8me circonscription"",""code_bv"":""0001"",""inscrits"":""1091"",""abstentions"":""535"",""votants"":""556"",""blancs"":""12.0"",""nuls"":""7"",""exprimes"":""537"",""ratio_abstentions_inscrits"":""49.04"",""ratio_votants_inscrits"":""50.96"",""ratio_blancs_inscrits"":""1.1"",""ratio_blancs_votants"":""2.16"",""ratio_nuls_inscrits"":""0.64"",""ratio_nuls_votants"":""1.26"",""ratio_exprimes_inscrits"":""49.22"",""ratio_exprimes_votants"":""96.58""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44213_0002"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44213"",""libelle_commune"":""Loireauxence"",""code_circonscription"":""6.0"",""libelle_circonscription"":""6\u00e8me circonscription"",""code_bv"":""0002"",""inscrits"":""939"",""abstentions"":""476"",""votants"":""463"",""blancs"":""12.0"",""nuls"":""4"",""exprimes"":""447"",""ratio_abstentions_inscrits"":""50.69"",""ratio_votants_inscrits"":""49.31"",""ratio_blancs_inscrits"":""1.28"",""ratio_blancs_votants"":""2.59"",""ratio_nuls_inscrits"":""0.43"",""ratio_nuls_votants"":""0.86"",""ratio_exprimes_inscrits"":""47.6"",""ratio_exprimes_votants"":""96.54""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44213_0003"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44213"",""libelle_commune"":""Loireauxence"",""code_circonscription"":""6.0"",""libelle_circonscription"":""6\u00e8me circonscription"",""code_bv"":""0003"",""inscrits"":""827"",""abstentions"":""473"",""votants"":""354"",""blancs"":""4.0"",""nuls"":""3"",""exprimes"":""347"",""ratio_abstentions_inscrits"":""57.19"",""ratio_votants_inscrits"":""42.81"",""ratio_blancs_inscrits"":""0.48"",""ratio_blancs_votants"":""1.13"",""ratio_nuls_inscrits"":""0.36"",""ratio_nuls_votants"":""0.85"",""ratio_exprimes_inscrits"":""41.96"",""ratio_exprimes_votants"":""98.02""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44213_0004"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44213"",""libelle_commune"":""Loireauxence"",""code_circonscription"":""6.0"",""libelle_circonscription"":""6\u00e8me circonscription"",""code_bv"":""0004"",""inscrits"":""705"",""abstentions"":""390"",""votants"":""315"",""blancs"":""5.0"",""nuls"":""1"",""exprimes"":""309"",""ratio_abstentions_inscrits"":""55.32"",""ratio_votants_inscrits"":""44.68"",""ratio_blancs_inscrits"":""0.71"",""ratio_blancs_votants"":""1.59"",""ratio_nuls_inscrits"":""0.14"",""ratio_nuls_votants"":""0.32"",""ratio_exprimes_inscrits"":""43.83"",""ratio_exprimes_votants"":""98.1""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44213_0005"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44213"",""libelle_commune"":""Loireauxence"",""code_circonscription"":""6.0"",""libelle_circonscription"":""6\u00e8me circonscription"",""code_bv"":""0005"",""inscrits"":""637"",""abstentions"":""346"",""votants"":""291"",""blancs"":""11.0"",""nuls"":""2"",""exprimes"":""278"",""ratio_abstentions_inscrits"":""54.32"",""ratio_votants_inscrits"":""45.68"",""ratio_blancs_inscrits"":""1.73"",""ratio_blancs_votants"":""3.78"",""ratio_nuls_inscrits"":""0.31"",""ratio_nuls_votants"":""0.69"",""ratio_exprimes_inscrits"":""43.64"",""ratio_exprimes_votants"":""95.53""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44213_0006"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44213"",""libelle_commune"":""Loireauxence"",""code_circonscription"":""6.0"",""libelle_circonscription"":""6\u00e8me circonscription"",""code_bv"":""0006"",""inscrits"":""767"",""abstentions"":""398"",""votants"":""369"",""blancs"":""11.0"",""nuls"":""2"",""exprimes"":""356"",""ratio_abstentions_inscrits"":""51.89"",""ratio_votants_inscrits"":""48.11"",""ratio_blancs_inscrits"":""1.43"",""ratio_blancs_votants"":""2.98"",""ratio_nuls_inscrits"":""0.26"",""ratio_nuls_votants"":""0.54"",""ratio_exprimes_inscrits"":""46.41"",""ratio_exprimes_votants"":""96.48""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44213_0007"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44213"",""libelle_commune"":""Loireauxence"",""code_circonscription"":""6.0"",""libelle_circonscription"":""6\u00e8me circonscription"",""code_bv"":""0007"",""inscrits"":""601"",""abstentions"":""287"",""votants"":""314"",""blancs"":""6.0"",""nuls"":""1"",""exprimes"":""307"",""ratio_abstentions_inscrits"":""47.75"",""ratio_votants_inscrits"":""52.25"",""ratio_blancs_inscrits"":""1.0"",""ratio_blancs_votants"":""1.91"",""ratio_nuls_inscrits"":""0.17"",""ratio_nuls_votants"":""0.32"",""ratio_exprimes_inscrits"":""51.08"",""ratio_exprimes_votants"":""97.77""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44214_0001"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44214"",""libelle_commune"":""Vay"",""code_circonscription"":""6.0"",""libelle_circonscription"":""6\u00e8me circonscription"",""code_bv"":""0001"",""inscrits"":""1482"",""abstentions"":""788"",""votants"":""694"",""blancs"":""0.0"",""nuls"":""18"",""exprimes"":""676"",""ratio_abstentions_inscrits"":""53.17"",""ratio_votants_inscrits"":""46.83"",""ratio_blancs_inscrits"":""0.0"",""ratio_blancs_votants"":""0.0"",""ratio_nuls_inscrits"":""1.21"",""ratio_nuls_votants"":""2.59"",""ratio_exprimes_inscrits"":""45.61"",""ratio_exprimes_votants"":""97.41""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44215_0001"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44215"",""libelle_commune"":""Vertou"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0001"",""inscrits"":""1171"",""abstentions"":""515"",""votants"":""656"",""blancs"":""5.0"",""nuls"":""2"",""exprimes"":""649"",""ratio_abstentions_inscrits"":""43.98"",""ratio_votants_inscrits"":""56.02"",""ratio_blancs_inscrits"":""0.43"",""ratio_blancs_votants"":""0.76"",""ratio_nuls_inscrits"":""0.17"",""ratio_nuls_votants"":""0.3"",""ratio_exprimes_inscrits"":""55.42"",""ratio_exprimes_votants"":""98.93""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44215_0002"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44215"",""libelle_commune"":""Vertou"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0002"",""inscrits"":""1183"",""abstentions"":""478"",""votants"":""705"",""blancs"":""11.0"",""nuls"":""4"",""exprimes"":""690"",""ratio_abstentions_inscrits"":""40.41"",""ratio_votants_inscrits"":""59.59"",""ratio_blancs_inscrits"":""0.93"",""ratio_blancs_votants"":""1.56"",""ratio_nuls_inscrits"":""0.34"",""ratio_nuls_votants"":""0.57"",""ratio_exprimes_inscrits"":""58.33"",""ratio_exprimes_votants"":""97.87""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44215_0003"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44215"",""libelle_commune"":""Vertou"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0003"",""inscrits"":""968"",""abstentions"":""508"",""votants"":""460"",""blancs"":""4.0"",""nuls"":""11"",""exprimes"":""445"",""ratio_abstentions_inscrits"":""52.48"",""ratio_votants_inscrits"":""47.52"",""ratio_blancs_inscrits"":""0.41"",""ratio_blancs_votants"":""0.87"",""ratio_nuls_inscrits"":""1.14"",""ratio_nuls_votants"":""2.39"",""ratio_exprimes_inscrits"":""45.97"",""ratio_exprimes_votants"":""96.74""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44215_0004"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44215"",""libelle_commune"":""Vertou"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0004"",""inscrits"":""771"",""abstentions"":""377"",""votants"":""394"",""blancs"":""4.0"",""nuls"":""3"",""exprimes"":""387"",""ratio_abstentions_inscrits"":""48.9"",""ratio_votants_inscrits"":""51.1"",""ratio_blancs_inscrits"":""0.52"",""ratio_blancs_votants"":""1.02"",""ratio_nuls_inscrits"":""0.39"",""ratio_nuls_votants"":""0.76"",""ratio_exprimes_inscrits"":""50.19"",""ratio_exprimes_votants"":""98.22""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44215_0005"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44215"",""libelle_commune"":""Vertou"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0005"",""inscrits"":""1033"",""abstentions"":""425"",""votants"":""608"",""blancs"":""0.0"",""nuls"":""7"",""exprimes"":""601"",""ratio_abstentions_inscrits"":""41.14"",""ratio_votants_inscrits"":""58.86"",""ratio_blancs_inscrits"":""0.0"",""ratio_blancs_votants"":""0.0"",""ratio_nuls_inscrits"":""0.68"",""ratio_nuls_votants"":""1.15"",""ratio_exprimes_inscrits"":""58.18"",""ratio_exprimes_votants"":""98.85""}",2026-05-23T21:32:24.763164
B02_STAGING_20260523_213217,stg_raw_general.csv,R05,"Doublon sur clé métier ['id_election', 'code_departement', 'code_bv']",16596,"{""id_election"":""2022_legi_t1"",""id_brut_miom"":""44215_0006"",""code_departement"":""44"",""libelle_departement"":""Loire-Atlantique"",""code_canton"":null,""libelle_canton"":null,""code_commune"":""44215"",""libelle_commune"":""Vertou"",""code_circonscription"":""10.0"",""libelle_circonscription"":""10\u00e8me circonscription"",""code_bv"":""0006"",""inscrits"":""1175"",""abstentions"":""544"",""votants"":""631"",""blancs"":""5.0"",""nuls"":""2"",""exprimes"":""624"",""ratio_abstentions_inscrits"":""46.3"",""ratio_votants_inscrits"":""53.7"",""ratio_blancs_inscrits"":""0.43"",""ratio_blancs_votants"":""0.79"",""ratio_nuls_inscrits"":""0.17"",""ratio_nuls_votants"":""0.32"",""ratio_exprimes_inscrits"":""53.11"",""ratio_exprimes_votants"":""98.89""}",2026-05-23T21:32:24.763164
